product_manufacturing_country,product_price_usd,warranty_period_months,customer_review_count,customer_average_rating,material_quality_score,supplier_reliability_rating,product_age_days,market_demand_index,predicted_defect_probability_percent,predicted_return_rate_percent
USA,41.37921441133999,34.0,553.0,4.987013749367986,1.0,3.530653652045987,218.0,40.0,0.0,40.23980748619954
Vietnam,464.12751437114855,10.0,3919.0,1.2615986080242076,4.0,2.266489083587469,462.0,9.0,75.33768985038702,87.03050535640463
China,105.45724278926347,43.0,4052.0,4.803894889128453,4.0,2.4087634211579396,112.0,68.0,11.582490748737603,50.5188219801945
USA,42.253278789690526,59.0,4807.0,1.3402078467828504,1.0,3.182753123145432,221.0,27.0,52.83507898377538,100.0
China,305.61358368983986,45.0,25.0,2.320610522832921,4.0,1.1270421287452816,960.0,22.0,62.7060865467942,85.23901902007931
Mexico,271.6619774200258,50.0,4171.0,4.807440905123135,4.0,4.8562999033802114,1062.0,32.0,3.4388474816706087,48.42552814272576
Vietnam,165.70944376307872,27.0,4877.0,2.9156266072461676,5.0,4.067247720073706,223.0,7.0,24.572028095709957,59.45086826710242
Vietnam,416.0008412652565,54.0,3064.0,1.5185847425951269,5.0,2.620410766915543,1039.0,88.0,82.16488248254578,100.0
Germany,352.7502835526164,34.0,1026.0,2.2419757641987372,4.0,3.3554478041677203,300.0,61.0,50.76865232196507,77.58228606063429
Mexico,256.7309866893843,26.0,680.0,2.156181568172515,2.0,1.8341593758090813,732.0,35.0,66.13456549904055,79.00808288910915
India,245.0698140425391,24.0,1562.0,2.2616667601556,4.0,2.830759411392752,908.0,91.0,55.03637447742938,73.51364488423475
China,280.24539521034774,44.0,4296.0,4.566736513788753,5.0,1.6893022533702096,770.0,10.0,28.223850791844075,64.70801585421921
India,375.4628449614011,16.0,4586.0,2.0814204496559694,1.0,1.0406415850445008,1139.0,21.0,71.9803320820533,78.85039232026631
Mexico,390.2466421442479,0.0,3828.0,4.375062879604994,5.0,3.2436422981842647,1413.0,30.0,21.982766385850766,34.24715286820818
China,344.83284896340956,17.0,36.0,2.0621447091874656,1.0,0.8047908037678311,186.0,5.0,79.15227726708294,73.13677847207371
India,126.16082153786348,17.0,2674.0,2.258779101760075,5.0,2.8280182386310777,901.0,89.0,45.07032205765679,64.4117113054335
India,237.358639939808,17.0,486.0,3.4633627474801703,4.0,4.293222284273527,338.0,83.0,23.248687091955116,52.53150147961394
India,491.0792909882655,17.0,2114.0,3.3810087941590097,1.0,4.640737538833311,1273.0,45.0,30.389459443685425,48.55121945336539
Vietnam,19.293528518210177,59.0,1518.0,2.63991907414896,4.0,4.460770778180415,611.0,63.0,31.346982699714538,79.57760604171558
Mexico,494.6211319728976,38.0,576.0,1.9239507355747127,1.0,2.807448296940212,824.0,27.0,63.49041746367045,86.72698842348001
India,122.09065289929256,9.0,4413.0,3.0157304783080057,3.0,3.5845067081315363,131.0,85.0,36.14129753492272,48.27294427226758
Germany,290.9309613794701,2.0,1357.0,2.1508521089566273,2.0,0.656534203783639,470.0,18.0,70.77174166469025,67.64952409901267
USA,234.75820635524445,33.0,2085.0,2.442961177247572,5.0,0.8730187096904665,312.0,84.0,80.10424204518893,91.0129286928632
Vietnam,153.71438007232288,6.0,2055.0,1.6887439385426664,2.0,2.358432162352363,1300.0,71.0,67.60076512787849,78.5901665522257
China,339.17289849516305,43.0,1496.0,4.2112127628376115,4.0,2.028871258367995,118.0,28.0,39.83935663435941,59.05075070762357
Vietnam,31.47662426777599,6.0,2547.0,1.467973468935273,2.0,1.230821033915273,500.0,25.0,79.33981333210996,80.44755288009266
Vietnam,326.16272876770023,59.0,2703.0,1.3399269587969873,4.0,4.390499577475036,931.0,19.0,53.706128942963446,97.91542295351596
Vietnam,122.81185888789132,46.0,726.0,1.6877707763596308,3.0,0.8149055104305349,1090.0,19.0,82.47663658666457,100.0
Germany,48.271541592964944,30.0,2425.0,1.1763716099870396,5.0,4.295558088920085,113.0,57.0,52.401840766544325,76.57911732327833
China,299.20028704454063,50.0,1610.0,2.350741566113096,5.0,3.231143540754906,529.0,94.0,63.112691224094746,74.97107926244041
Germany,310.1251851503261,38.0,4212.0,2.080371837507742,3.0,2.5601004604929054,302.0,19.0,61.01940892562438,85.42624585556638
China,273.8554823012757,10.0,2602.0,3.16072992416367,3.0,3.6205965119393753,307.0,35.0,34.69427492412347,54.64720078335904
China,417.114678625107,12.0,2205.0,2.638781890302424,1.0,4.664615983821896,399.0,53.0,21.391909892471386,50.494337111011845
USA,34.873727318635936,28.0,2274.0,4.7053252042144855,5.0,1.0593974025628747,1184.0,72.0,22.355827104497973,56.28052339359369
China,13.867190743944969,24.0,581.0,2.612544334361622,3.0,4.846862923715911,999.0,68.0,31.19511182618899,46.50183429983263
India,311.1582869024158,1.0,2060.0,3.9085222178232097,2.0,4.537339271353828,1232.0,11.0,17.90508279010608,34.19927067392828
China,196.7427421031073,23.0,1158.0,4.714922187484904,3.0,4.378710115360499,248.0,69.0,7.921216201779921,23.16139001052584
Vietnam,201.61708574687125,59.0,2513.0,2.5009325852510074,1.0,4.035993369021318,136.0,78.0,43.71536503233521,76.42649553416055
Vietnam,326.9940820031859,33.0,1230.0,4.46076449363067,2.0,3.84887637085705,653.0,25.0,18.942585686255285,46.29220519729235
Mexico,184.9171616086289,1.0,140.0,1.4532718132283309,1.0,4.364275362400367,174.0,88.0,55.759206655532,58.84223740062691
Germany,390.12033740390024,25.0,4032.0,1.482566503583167,4.0,3.9753810729617607,733.0,21.0,58.22319578672993,68.97892716970937
USA,366.0877461060027,4.0,1557.0,2.2762071735799716,4.0,0.5614780309269495,756.0,42.0,73.53491304612189,74.29177644664686
India,456.02121387003496,49.0,344.0,3.4491188676465496,1.0,0.589457911067693,332.0,57.0,58.54729012510853,88.02695892072794
Vietnam,483.43363517843073,15.0,2841.0,1.6543956169839773,1.0,2.1744453020492456,1159.0,69.0,73.92024992915655,78.95335807069496
India,215.2134631087733,8.0,4665.0,3.899673372187012,1.0,1.485104838053672,1246.0,29.0,42.658318244483965,58.47825771960372
Vietnam,151.21945202840877,41.0,779.0,3.769086640960295,4.0,0.901362884189772,172.0,26.0,53.61058742534702,76.93752756432812
USA,195.44114311715228,44.0,2762.0,2.224905552677019,2.0,0.7814251028334624,540.0,17.0,70.26340248028319,94.1974141843535
Germany,213.65291132064056,56.0,2416.0,1.6666472982514209,1.0,2.7547517829189507,1393.0,18.0,67.01767300149676,99.66351155931318
Vietnam,109.719081064231,59.0,2254.0,1.988156626189578,3.0,3.517948225828472,654.0,47.0,50.20730087192901,95.55419564443
Germany,426.6176135219475,37.0,4149.0,1.1294962528662609,1.0,3.962382487556666,564.0,92.0,66.18181440343356,85.86431649561929
Germany,83.303553690802,31.0,3570.0,2.142890362999562,2.0,4.729788979222453,1320.0,74.0,38.77851029099226,64.00423271978315
Mexico,310.64855047254395,30.0,2866.0,3.706517346771879,3.0,4.342101742995419,1123.0,2.0,27.888125427919213,62.28045353864129
India,29.60333865116346,10.0,1047.0,3.5594582912529087,4.0,4.8767448826513,967.0,36.0,5.469926992402696,45.972452387271304
India,211.94685022424423,59.0,2145.0,3.754021510217671,4.0,1.1712372693244193,507.0,50.0,44.32980024040188,84.31120299570223
India,217.17370149992104,38.0,1247.0,4.862630665475148,5.0,3.1907192909185493,376.0,78.0,9.852542717389651,41.758801146712806
Mexico,362.7508218285027,24.0,2933.0,4.293074191798947,4.0,4.521419112054587,385.0,37.0,16.44541338811225,29.207603469769666
China,287.5270822990016,8.0,4060.0,2.6097474141855637,3.0,0.5297461558069682,1233.0,63.0,69.09280789100191,74.43897890535364
Mexico,238.16552772687987,39.0,1383.0,3.431055161890141,3.0,4.736270521782411,138.0,75.0,18.14370631341967,52.6245960085555
Mexico,400.2132883364312,18.0,2430.0,3.057437507243536,3.0,3.0604897693253266,533.0,10.0,49.223985962439606,57.33308394840309
China,211.05367754503956,3.0,1837.0,3.490906952981948,4.0,3.1018421649177106,134.0,64.0,40.34940148661701,44.83360255446874
USA,226.13261650347243,12.0,880.0,2.3918955781887195,2.0,3.1501777012109446,166.0,34.0,57.28997314294414,61.72008470061481
China,441.7602827711519,51.0,2864.0,1.8044133631319696,4.0,1.422727861982768,950.0,54.0,75.39220386245903,98.4663522465432
Vietnam,217.62526965804324,14.0,4155.0,1.0307067549517033,4.0,4.696093846380637,590.0,34.0,63.01678993048185,79.32815879685697
Germany,274.4013803301641,42.0,1221.0,4.564469535737869,5.0,3.3339490414607873,672.0,0.0,15.611557764120075,57.3041677208079
Germany,114.55223460388248,21.0,4615.0,3.78448801838906,3.0,2.210565592402455,0.0,65.0,37.30913163327904,61.200697150890775
Vietnam,57.381781736057405,43.0,534.0,2.6428977579720265,2.0,1.009172854254026,1003.0,27.0,46.09447582394198,80.75090795084915
Mexico,290.6045804691141,23.0,4151.0,2.9014386352080788,4.0,2.418042869888538,1164.0,94.0,54.27921181926651,67.73373093651117
India,346.8302463791485,5.0,845.0,1.146594181975586,1.0,4.419579643303847,1280.0,67.0,61.88751328358782,80.43133591905813
Germany,114.48327147599416,3.0,4914.0,1.5380359304806648,2.0,3.8720819025593216,809.0,43.0,56.91155849371217,57.18394786546742
USA,203.92770776184872,30.0,87.0,4.71142113340266,4.0,3.4876131367669956,896.0,24.0,0.3166394169265842,33.86450298487364
China,64.56925344879664,8.0,4440.0,1.0312953906211342,1.0,1.0193071058877754,1431.0,76.0,83.41538927773477,85.52880583877693
Mexico,238.9746669279405,30.0,1456.0,1.5309324963740072,3.0,3.1916321265651866,522.0,99.0,69.34699055766785,77.0616042569379
USA,499.2521054221641,5.0,3450.0,1.7846422581711892,5.0,1.1494324160750444,354.0,36.0,83.47139979262379,78.17368778575704
India,411.7580317443021,6.0,1706.0,2.814993196130649,4.0,3.602559174168296,936.0,81.0,48.868225158612816,56.78298447085618
India,322.1468604456277,35.0,2601.0,3.245940548884212,4.0,2.891463637860042,180.0,61.0,23.7097172026763,76.36632635940433
USA,185.6570978476271,37.0,138.0,3.3297277228716897,1.0,1.5473895377880265,20.0,92.0,42.09128632563965,78.94528177111512
USA,210.3093897739597,53.0,1545.0,1.6080029545107024,4.0,1.675476396351298,650.0,93.0,70.80164022108941,93.65332580211653
Germany,184.5665868014403,32.0,2742.0,2.2868074779703913,1.0,4.1048861372636996,606.0,20.0,41.86324241205245,70.09359556626484
Germany,257.14716080107974,30.0,4599.0,4.95652949271061,4.0,2.077488275965044,540.0,78.0,9.667324734866837,39.154904996952816
Germany,13.07991747560969,17.0,359.0,1.2217365555878836,2.0,3.5196543870213226,1421.0,93.0,60.18516898367177,88.56835881643616
Germany,204.66261940257476,4.0,2827.0,3.4223948311314056,2.0,1.4966010976953958,632.0,39.0,40.77752233255228,61.96131234196859
India,287.0488216361239,51.0,4728.0,4.411607806198364,2.0,4.744394883277334,1045.0,20.0,3.2560270116794063,46.76543445920918
Mexico,318.95678120652957,6.0,3117.0,1.4929968196913364,5.0,3.892925078910901,697.0,25.0,60.14715044729363,67.11273336847003
USA,146.841482780612,48.0,2529.0,3.3696632614024287,2.0,2.579489630234292,92.0,74.0,38.24853659937762,78.39154273259176
Mexico,461.9750334419294,34.0,4720.0,3.949013799882672,3.0,2.888238964121347,731.0,67.0,31.774885298801184,60.01638803196372
Germany,298.1474729960922,13.0,570.0,2.1353452368525065,3.0,1.0374023420637,1393.0,51.0,69.06487263972566,78.16311765465159
Mexico,26.149025484061312,4.0,1646.0,2.2443979968745484,5.0,4.645948724239644,251.0,65.0,44.17638153028858,50.57148787850673
Mexico,139.57299807815937,17.0,2842.0,4.02518228635309,1.0,1.4771450238769162,111.0,38.0,35.92888713846607,45.91808035767622
India,438.6054064397776,56.0,2989.0,2.324555998938291,1.0,2.5263695884049517,387.0,51.0,59.592061115937554,89.6492508764826
China,408.63891809475103,47.0,995.0,2.854293559728774,3.0,3.719874871939974,75.0,53.0,40.26180503499233,79.34823905864198
Germany,236.7359917001823,58.0,1765.0,2.223049232329981,2.0,2.7410930375199505,719.0,65.0,58.96870911412845,99.09253465982944
Vietnam,71.11464732560641,37.0,2651.0,3.8736202773909856,2.0,3.845517763857057,1116.0,1.0,18.235063155574053,54.37944825314299
India,50.9459024432882,8.0,2888.0,4.269717836500738,3.0,4.711156581671637,826.0,98.0,5.125522976646601,35.49845068976158
India,436.1464247198179,31.0,4739.0,2.7928142103025646,4.0,2.026811500677918,607.0,7.0,54.87663863262012,76.4633244697185
Vietnam,412.6553677837349,33.0,3329.0,4.785544574378435,2.0,3.5468778634732967,467.0,88.0,16.032233000165622,43.48940967852342
India,217.9467286993197,42.0,578.0,3.114952306098779,3.0,2.0119841361089827,730.0,30.0,48.80564727748917,84.61534831954579
Germany,334.9330817396517,17.0,4744.0,1.9443675498575703,5.0,2.195437178653224,18.0,77.0,64.10340355758906,79.71200410186928
China,57.49330004699139,35.0,2551.0,1.594803756725632,1.0,0.5665900482787476,414.0,17.0,74.66857487450885,100.0
USA,75.36592667725824,55.0,1672.0,2.22513159089572,5.0,2.247429065293998,517.0,80.0,56.649219684016565,89.74082634062292
Mexico,73.72303255519458,31.0,1916.0,4.751126556655478,2.0,2.857596804781446,807.0,68.0,15.349115559604387,44.8226814820977
India,49.17738213980325,54.0,4625.0,2.527634223063312,5.0,2.3761790621713175,474.0,23.0,50.0753360005265,81.95257143305635
Vietnam,57.54753146986328,28.0,1183.0,3.3697275791809536,2.0,3.762400375109998,777.0,49.0,26.646006054651725,49.348401936672694
India,217.63983021401617,55.0,898.0,1.6935803833087777,4.0,4.147893649061239,688.0,74.0,50.54492547944387,92.85665929796008
India,34.080826538036774,50.0,478.0,4.025631159434943,3.0,3.275244826729789,473.0,54.0,4.619703770053668,51.635845711033454
USA,204.56721779664332,38.0,4374.0,2.5045507217120115,3.0,1.412128526269998,203.0,29.0,64.07407285430374,90.89399471956456
China,298.1701977156743,51.0,3195.0,1.50284158527778,4.0,1.474092075356841,681.0,99.0,78.68729624858307,100.0
China,342.884175161263,39.0,3028.0,2.1895655754097474,3.0,2.5285945498883025,994.0,81.0,61.15323939188158,93.70851742887656
Germany,331.08015259796764,40.0,431.0,1.5988542752632475,1.0,2.099292705483924,144.0,90.0,74.70203890631453,95.81214887785646
USA,337.61516647481045,8.0,2485.0,2.0505917020946183,1.0,0.6480485505498463,367.0,45.0,70.62317757156416,78.30615805076637
China,294.0011572313216,12.0,1830.0,3.5026444829023484,3.0,2.1916013619055392,888.0,17.0,41.55671668646445,51.249754420000606
India,359.71703097602216,54.0,3593.0,4.130734705207718,4.0,4.21470402054045,953.0,2.0,22.78711000048898,59.12629313898705
Germany,478.44528238957105,46.0,4089.0,2.3872862506241694,3.0,2.554861271536155,218.0,19.0,53.89260803776735,82.57660221991036
China,89.53655270779348,1.0,4316.0,4.666605121041134,2.0,2.704723596774656,1320.0,52.0,23.977455948841857,26.510651669489636
China,376.8022461616566,38.0,4730.0,3.301103601729034,3.0,4.843473470532829,233.0,55.0,29.548531962641885,60.73731088722255
Germany,269.05972893220195,27.0,469.0,1.28186655262183,3.0,1.3837192839394072,11.0,36.0,77.75910915578747,89.23008168521197
Mexico,341.7093894071012,7.0,2678.0,2.797191076093573,3.0,4.285797958564535,401.0,52.0,37.7232973411467,43.721914890958935
Mexico,180.54562062555777,28.0,447.0,3.658517663195555,5.0,2.865841671453775,921.0,9.0,25.772717295063625,46.73914912112016
China,241.43760870987137,54.0,484.0,1.543772583611434,3.0,0.8962900487442629,1398.0,79.0,76.08667180455053,100.0
USA,293.4391490713599,0.0,1096.0,4.328830946022832,2.0,2.7367584784057204,1328.0,51.0,27.204331828808588,30.875086411472537
China,442.89781820492544,22.0,2036.0,2.660698372499202,1.0,0.9988241330724816,1074.0,10.0,67.9173165645152,76.285129529381
Mexico,237.1525473469493,25.0,1252.0,3.105076590905604,1.0,1.8620005666712056,1086.0,86.0,44.504887467013845,63.3987418038279
Mexico,54.67065878084934,58.0,4414.0,2.295172477293881,4.0,1.069283911405862,912.0,78.0,68.05711768153911,100.0
USA,357.69380500034987,8.0,2744.0,1.7393869257243209,3.0,2.173886498382437,884.0,20.0,78.59571996831488,71.23713227522703
India,346.3527246322448,39.0,3710.0,1.2889910326511125,2.0,4.728540288988003,797.0,92.0,43.4293570381036,92.21232261986782
China,480.2598272354428,5.0,271.0,2.271108443394427,1.0,1.0535545629604803,126.0,65.0,68.87999910274728,73.83763959174095
India,414.9858024215116,58.0,4583.0,1.4333719245202334,3.0,4.146453900065369,196.0,44.0,60.057542057861795,90.69899691266438
Mexico,429.9027541083549,29.0,3227.0,2.1651223881043418,4.0,1.0817510388909164,1400.0,4.0,76.53195879425112,85.26041085168204
Vietnam,133.45070408046558,29.0,4252.0,2.016334320313395,3.0,2.3209730971544555,1416.0,59.0,47.80166476674283,85.18420633594911
China,441.8479100527293,56.0,4085.0,3.222489167821456,5.0,4.429838438533853,724.0,71.0,32.049305947715155,54.1679570412602
India,459.9428078290872,32.0,3853.0,1.4787715168475408,1.0,2.6381325728970513,475.0,53.0,61.83434733702252,90.02143834375491
USA,362.3410134667676,0.0,3241.0,1.7582073565480432,1.0,3.8114255178747385,63.0,92.0,51.401265587173455,47.72631005378889
Germany,264.3338716861757,43.0,574.0,1.2218495403445022,3.0,4.814697435214658,693.0,4.0,56.10264374006484,92.824055834845
Vietnam,369.35449937692886,40.0,4964.0,4.577498332907595,4.0,4.735613146001267,806.0,8.0,6.389745601210486,52.5479442414192
India,355.7438839286798,23.0,4151.0,2.59406321380825,3.0,1.1102137234377851,7.0,28.0,59.78336847950103,77.30972255890613
India,22.882090138838254,33.0,1362.0,4.249126396808615,1.0,0.7442067624821254,687.0,56.0,42.16598582584166,69.17089225467657
India,81.37514041320117,35.0,2564.0,2.4028447458839244,5.0,4.553645614878914,1087.0,17.0,32.81432748694013,72.7720392062752
Vietnam,336.6473869760166,50.0,2953.0,3.0518152633721707,3.0,1.313315853026262,11.0,58.0,53.15440726689816,81.25944336569088
Vietnam,292.0556377877269,12.0,3036.0,3.309392454112848,3.0,1.7311821080114655,840.0,36.0,48.93850472307117,71.57755883615697
India,204.64641526963007,52.0,4071.0,3.6642797036353385,4.0,2.98494805712039,377.0,87.0,31.995846476263395,60.43569110764148
China,207.0635092507812,37.0,1994.0,3.3439375103140816,3.0,0.8489044283230123,884.0,96.0,51.43479432684055,83.6984964424119
China,266.8617822843724,16.0,4850.0,4.007284725566916,5.0,4.445986656509522,1363.0,27.0,16.94756026216964,43.31107506854744
USA,11.662887625281668,24.0,4074.0,4.317372571167791,5.0,4.754037196823388,726.0,68.0,0.0,39.92455100219045
Vietnam,207.72649144675725,11.0,2606.0,3.517026429919365,5.0,2.4176142823286084,754.0,85.0,24.67023107868161,53.38138092588097
Germany,292.7874070407161,44.0,4446.0,1.2848945723548764,3.0,3.8521585372688416,1239.0,3.0,67.662927152839,82.81671570950326
China,353.67123224898114,38.0,2646.0,2.8633891585480407,3.0,4.690280762244508,944.0,49.0,31.696589338140445,59.151725717545226
Germany,424.34377173079554,18.0,3039.0,2.300408494554486,2.0,2.5079296583446338,1029.0,23.0,52.378905578291246,75.85076589126757
India,397.4227439936834,29.0,4920.0,2.891171576625153,4.0,3.147485297160596,561.0,7.0,42.777828442424145,65.5134234288472
Mexico,171.49417572632868,47.0,1495.0,2.7686661561507644,3.0,0.8884117655861269,1088.0,88.0,60.02881462642441,95.99863771459326
Vietnam,37.6460865065372,29.0,3385.0,3.8996063159412486,4.0,0.7611090441401577,926.0,94.0,45.85544566949805,73.93607476779574
Vietnam,119.32931010517191,28.0,1844.0,1.4956487807215133,2.0,0.6121591029110087,1046.0,94.0,74.08001221762034,100.0
China,142.98699269620278,19.0,4921.0,4.798726277501312,5.0,2.9570586688869476,590.0,55.0,18.169138890309178,32.93047161987595
India,281.4572375373514,30.0,3107.0,4.411301088724861,2.0,2.5038543027460696,364.0,1.0,27.233176553948287,56.77121980528396
Germany,249.0314828945181,10.0,1327.0,4.064096370402535,5.0,1.9957700470441804,1300.0,2.0,30.31889887600845,41.54897424596464
Germany,303.23431789186304,27.0,2473.0,2.7495173650720988,3.0,1.027404286422695,1143.0,2.0,67.07545606636997,85.28042195868092
Vietnam,393.98365451692456,42.0,3335.0,2.2058627382926574,2.0,3.852883407011972,1087.0,15.0,55.76377218454335,72.42877713831403
Mexico,159.50494844242053,13.0,4528.0,1.243927814642659,2.0,2.2028647144538063,837.0,60.0,72.35852791766423,99.4850596242629
Vietnam,379.8959587066713,25.0,549.0,4.160764363948392,4.0,1.317309865498078,118.0,1.0,38.19482468889697,59.82813179375725
Vietnam,485.6804389779203,24.0,4700.0,3.3572888932518232,2.0,2.2227373921233595,895.0,40.0,56.3065260544339,59.47751862945403
Vietnam,64.20309839318122,28.0,3239.0,4.751145449906085,1.0,3.29901662468712,1008.0,3.0,9.44404849501386,44.663316288002605
India,486.00505121793,20.0,4118.0,1.9123600498964832,5.0,4.100624423403241,1337.0,50.0,45.457284405108894,65.77129777856105
Germany,27.269780044376606,22.0,2587.0,1.7850627478835626,1.0,0.5964687362757148,1119.0,67.0,78.96640603352336,85.89808761543293
India,164.0820143067987,38.0,2663.0,3.304772145624901,5.0,3.66714517815482,1200.0,8.0,17.938556945987614,63.11153909907936
China,307.5255211111526,18.0,1363.0,1.387067356423504,4.0,1.6796089019872718,662.0,87.0,80.03335619514168,87.80769259183572
Vietnam,242.84218761063235,40.0,1730.0,2.799336912762713,1.0,4.2974859941204375,315.0,25.0,36.871345130191415,60.25167589134725
USA,311.2862338004216,10.0,4505.0,4.47306802673323,5.0,1.6070361819850372,1149.0,39.0,33.89756052058604,49.70215379363823
India,321.6980370328406,53.0,2630.0,4.210973776989938,5.0,2.6270216298983424,1201.0,96.0,35.86813670108485,55.68881618448752
China,333.93187891280394,55.0,832.0,3.635217863808525,2.0,1.5000260524303504,177.0,75.0,43.745205638680886,85.10065857078483
Mexico,333.19123151719106,1.0,4982.0,4.720814791507911,4.0,3.130372808333396,880.0,80.0,15.65443639594892,35.845714012706345
Vietnam,177.73493847596234,57.0,3616.0,2.1357647131923927,3.0,2.170667526748514,1240.0,83.0,61.21423609403749,99.58487484560274
China,25.822598392037964,7.0,3560.0,4.469045468717493,3.0,1.5541894449599851,71.0,35.0,14.098354479484437,42.49597343705552
China,282.7968254556232,27.0,2067.0,4.566422082243637,5.0,2.8142620949442247,634.0,19.0,11.372213492883748,44.37415948919814
Germany,382.8323926752774,58.0,3930.0,1.0683851413445966,2.0,0.8135722283472536,366.0,21.0,79.21853490923822,100.0
Germany,310.22248403929285,56.0,189.0,4.486361529721515,3.0,2.0343137663425708,1049.0,12.0,35.00631050226728,58.446067135019454
Germany,278.3660042842806,31.0,2342.0,4.3431142165149215,2.0,0.72170292828504,298.0,29.0,35.24534348378563,68.36736415188821
Germany,365.49528487442586,25.0,353.0,2.260058297840361,4.0,2.115460350438873,185.0,2.0,69.18250819778056,80.73997021916234
Germany,239.10977150368456,17.0,4728.0,4.4646922512096605,3.0,4.780202765932825,1245.0,89.0,6.976746450810984,26.619630225804553
Vietnam,24.496249982626782,16.0,3467.0,4.289191671218383,4.0,3.209090948672081,689.0,52.0,12.32723386506752,34.511237650920656
Vietnam,21.823536614470413,38.0,988.0,4.132986736424106,1.0,3.059402075462135,888.0,33.0,20.6251585026466,58.783107583812914
Mexico,118.39714147795353,17.0,4663.0,1.413225438605215,4.0,2.6782667864538476,1189.0,73.0,68.0944061017246,86.03986629413386
USA,239.41951732067804,46.0,3103.0,2.1417430506160673,3.0,3.58125653273213,959.0,1.0,54.82404160241879,80.9181755440358
Germany,321.2705857924549,54.0,1186.0,2.4491999140766474,2.0,1.3738620225713958,304.0,25.0,67.65038517927643,91.82625496740413
USA,150.84834272138667,58.0,3597.0,4.288865548395574,2.0,4.928393817706991,190.0,49.0,2.756621463794338,54.06291427766974
China,163.0746690949255,21.0,3447.0,1.908146574940718,3.0,3.603452710035989,1081.0,41.0,54.34329032750644,66.25167749838063
China,353.870127538901,8.0,3501.0,2.5621190541464496,4.0,4.4823375952256495,847.0,12.0,32.66775736999211,52.815224319583024
India,314.2219813348535,7.0,162.0,3.4545917228348513,1.0,1.308385219934199,692.0,73.0,40.71390297880775,57.8261572071917
Vietnam,407.0707869704699,54.0,1252.0,3.351075198043289,4.0,1.2373902543813122,126.0,54.0,67.86579336380731,79.12255777740818
Germany,239.57390006848675,9.0,405.0,2.3060320157338565,5.0,2.4552166317982613,954.0,26.0,58.53213542544893,67.14373468390905
USA,91.82331294182124,21.0,4453.0,4.815311661001435,1.0,0.8619533381677943,169.0,13.0,29.044557605745737,54.25067858062345
Vietnam,261.5630950766732,24.0,2225.0,2.4311451753325293,5.0,4.089372878979014,44.0,23.0,46.34582432891192,67.50371344250262
USA,496.4481238934561,6.0,3412.0,4.709629294407133,5.0,4.257385481359059,1226.0,40.0,9.72901577183386,27.34210151418849
Germany,165.94337247530373,29.0,175.0,1.7486591203727686,2.0,4.517499821915302,413.0,33.0,52.51871525287969,83.2570577301633
USA,299.030576380102,26.0,3591.0,1.49282586275022,1.0,2.6935805691297765,547.0,19.0,67.29927460820007,84.12879420988061
Mexico,366.25742327401355,48.0,1979.0,2.928323936493245,2.0,4.534489831795516,63.0,62.0,31.135796788220244,70.5052570150003
Vietnam,46.27533082889766,25.0,2111.0,4.52804546017378,3.0,0.7946662042403538,229.0,94.0,42.08713900942594,54.31913223184094
USA,31.640550425748557,35.0,4929.0,2.3173764810258324,1.0,1.3182282960406102,400.0,23.0,56.818910280977065,91.3004384124928
Vietnam,355.0316069561083,57.0,2126.0,4.061135659662811,2.0,3.35620966118792,225.0,59.0,25.88832380208404,67.79680419863836
India,289.16704797616734,33.0,3378.0,2.747906308953631,2.0,0.5898659615313802,139.0,41.0,62.84526661641135,86.08841892617788
USA,425.4633644856074,23.0,109.0,1.9690569059166123,3.0,1.1662356843507626,998.0,8.0,77.43959604192793,87.8527079919644
USA,80.43437048429605,49.0,1485.0,1.629076755412453,1.0,3.9352996827261166,258.0,70.0,48.5733122172577,89.69380134421006
Germany,473.3485817343616,29.0,124.0,4.882289351002415,2.0,3.3086288185069805,1399.0,60.0,6.746454749183005,41.98863199394359
USA,50.76258936394846,25.0,2158.0,4.877159493019364,3.0,2.8701623185150047,1251.0,86.0,5.600357515627218,47.32989715003269
India,490.9556168271026,19.0,622.0,3.3051978446711567,2.0,0.9208171532945112,1165.0,31.0,65.8199367685943,70.45962416364843
India,99.21313001623206,44.0,3198.0,3.467123352339146,1.0,0.791300430640642,340.0,11.0,50.379586756425056,81.11128407697825
Germany,412.3001289230876,31.0,4179.0,2.8473548566732347,4.0,2.479428313092549,54.0,51.0,51.26397711348636,71.96709170164411
India,199.1022879122255,58.0,2648.0,2.9463380262235415,1.0,1.230353844007795,776.0,32.0,52.90007386266388,94.95208750355134
Mexico,215.10115737245215,59.0,962.0,2.937767021061571,2.0,1.6968942095633368,1051.0,95.0,46.28560295906986,89.46550196450089
Mexico,234.72016185958955,18.0,496.0,4.569924407538409,4.0,4.536815175440101,77.0,48.0,0.0,29.472179782450645
Mexico,463.8968238914052,32.0,3082.0,3.6762737686348177,5.0,3.4913581475721416,1087.0,50.0,24.578622059392575,45.954749136839155
China,362.31813027853536,26.0,2279.0,4.758807439867369,1.0,4.52862307738188,1416.0,73.0,13.290310873974583,36.51594438894554
China,211.5301052907324,7.0,3530.0,1.7453794921874604,4.0,4.98965485074613,1156.0,28.0,43.88200603742267,57.660586867215606
Vietnam,191.42484412199073,26.0,3116.0,4.548069205915352,3.0,4.679405894670802,835.0,90.0,9.332415650669413,35.7350936474125
Mexico,307.6915577262446,29.0,3202.0,4.504052238118177,4.0,3.236454620286425,999.0,73.0,28.318615134034317,49.23801131666102
