product_manufacturing_country,product_price_usd,warranty_period_months,customer_review_count,customer_average_rating,material_quality_score,supplier_reliability_rating,product_age_days,market_demand_index,predicted_defect_probability_percent,predicted_return_rate_percent
USA,433.0449935074016,20.0,2695.0,2.2345403600114673,1.0,0.7430720002354894,1144.0,2.0,76.67593465725788,81.8087952760182
Mexico,483.87307579127577,13.0,1671.0,3.2410661933537797,1.0,2.1565985535653764,975.0,80.0,49.71085312694271,64.65039625414576
India,376.62183264665845,39.0,196.0,2.167289459738385,2.0,1.5721131391334604,1396.0,0.0,64.38018781764963,93.92693535204164
Vietnam,12.755214272967589,13.0,63.0,3.246812969614528,5.0,4.378367258229851,774.0,22.0,34.71826772544347,52.81362780107777
USA,76.0033726283185,52.0,2083.0,2.2459134311772417,1.0,4.5215233779133825,675.0,6.0,30.934336332592192,74.13903151019954
India,47.37425335504421,50.0,2638.0,4.039995646352207,5.0,2.507725151467304,1427.0,85.0,19.371513532878982,64.35078631158743
Mexico,59.59473406700353,31.0,2736.0,3.9663022857317327,3.0,2.815130395925333,286.0,36.0,31.523075588990274,55.27567466658355
Germany,197.6871284496898,25.0,2128.0,4.160627526315951,1.0,1.3580724155840131,12.0,67.0,40.30035527523705,60.27951279629223
Vietnam,175.8617242660276,2.0,3788.0,4.826683508156554,2.0,0.8345476426450832,117.0,61.0,22.954196677715252,41.9123744929287
Germany,65.70564082147193,14.0,618.0,4.303352157907391,2.0,1.7026339529823193,734.0,86.0,31.02619665277749,58.82403243259988
USA,442.295322290982,20.0,4847.0,4.315796692513713,5.0,1.6238390335808388,310.0,14.0,41.2448625456597,40.124693432087014
Germany,311.5595124028565,29.0,2798.0,2.524233406408406,4.0,3.1300030306063333,139.0,71.0,48.592152342208266,81.17537737931681
Germany,400.26702138865994,47.0,4474.0,2.244623893198558,3.0,1.8998328907194941,549.0,90.0,68.32104968429687,96.18091243339194
USA,192.05920053916114,56.0,1645.0,1.8872406066016834,4.0,1.1895886335112327,1438.0,70.0,64.03815919834362,100.0
USA,211.01564798090826,46.0,588.0,2.7746709690026488,5.0,4.666552182816434,1245.0,31.0,27.797862228047656,67.9820712539801
Vietnam,165.6343931629967,13.0,1532.0,2.5052702585419304,4.0,0.728874835096923,428.0,18.0,68.15789661134232,66.54979411624173
Germany,224.82903992826064,46.0,1672.0,1.8852739156473373,5.0,3.427060493060842,498.0,60.0,49.345187340386474,87.32884401293005
India,309.0848585539763,55.0,4910.0,,3.0,1.9753935158520943,814.0,20.0,86.0111033281205,100.0
USA,251.5621638417183,38.0,1257.0,2.82243593175262,5.0,3.4618841553563646,868.0,5.0,41.292917201792484,66.93126142536431
Mexico,420.5793330323406,36.0,106.0,4.922297620434007,5.0,2.5177113333474703,1200.0,10.0,15.267415991153682,35.56100261132673
Germany,451.0681926188139,40.0,4549.0,3.9198504327217507,5.0,4.894870780765353,606.0,12.0,23.307395491150476,48.880010697033974
USA,240.14508815012363,47.0,1658.0,4.758369050441666,3.0,1.2642782744068706,1324.0,78.0,32.703794459261246,68.168784109797
India,127.47651037083821,27.0,1618.0,3.001271091425479,4.0,1.2041359846567927,410.0,59.0,59.331281218181914,73.763508372286
Vietnam,473.14428553506133,1.0,3246.0,4.946466869846635,5.0,1.8158787569684398,78.0,52.0,28.244144623780326,36.69831700496617
Germany,370.16893509495213,21.0,4427.0,1.7967067024422771,4.0,1.5847973094477,10.0,64.0,76.73704077062776,90.44054300628032
USA,323.6622721664012,54.0,1574.0,3.2106375309171464,2.0,3.7833253605507875,1165.0,4.0,33.47595576501345,68.03876359868316
USA,375.2527294757482,6.0,2437.0,2.041872443376751,2.0,2.7958316706411783,1297.0,46.0,57.283785831374324,53.10879461507267
Mexico,47.23107337449221,43.0,1443.0,1.9148431315317471,2.0,2.4929350554892604,989.0,75.0,59.3254079152147,87.81762795389668
Mexico,43.13690054245953,31.0,445.0,4.7425773585444215,3.0,2.3765009628159532,301.0,47.0,20.497432358787737,38.08101698460361
Germany,85.02911976468383,58.0,2851.0,3.306906883192142,5.0,3.1451739118929445,1122.0,39.0,34.22877792890818,81.42070886413417
USA,82.25097404586089,15.0,1182.0,1.3341087243882361,5.0,4.969413099414741,120.0,66.0,57.77035369438694,66.70711164313646
Germany,216.12853267620818,35.0,4775.0,2.470144925187266,5.0,3.356413701242571,151.0,11.0,47.7622593757658,69.84945816955
USA,87.12800031982844,1.0,3131.0,4.352185662866452,1.0,4.234538649674964,685.0,24.0,0.9912281193145072,26.546374486748846
Mexico,428.7175656906323,16.0,3932.0,1.3748534049500885,2.0,3.316676203889326,860.0,80.0,68.34432423669867,77.40062930546584
India,293.26749615473267,48.0,479.0,1.0875734222088829,3.0,4.217323513349329,79.0,10.0,64.38723432157435,99.23654700421582
China,190.4483292116232,2.0,2794.0,4.382985547469339,4.0,2.9072109013203646,1404.0,26.0,25.086321709057557,36.61468699610142
China,44.115043730380876,47.0,2596.0,3.725902428957129,5.0,0.9088427999390372,237.0,78.0,40.57401167971074,75.43567839225183
USA,299.6036200199713,22.0,1274.0,1.2804822852192723,4.0,2.3648288313822046,30.0,60.0,69.10943014714088,88.42102648681885
Mexico,67.1010820901419,58.0,4753.0,1.7349120327380265,5.0,4.813380141346865,262.0,21.0,45.143644216379705,86.80337978681246
Vietnam,374.17792269727704,36.0,985.0,1.2836253522745298,2.0,3.9866018521818005,771.0,73.0,60.91701959512216,88.76880252131515
Vietnam,403.35146740447254,38.0,401.0,1.277869519061424,2.0,3.572685232745943,534.0,19.0,66.81332952565937,85.18962819343525
China,276.54836640032215,27.0,1953.0,4.600354092017026,1.0,1.2149984180882742,925.0,55.0,35.48849645070618,49.916028586611006
India,83.30540097902016,44.0,309.0,4.014483333322123,1.0,0.8793430630861383,1372.0,46.0,41.018224083837374,71.27111532641702
China,395.5627346328281,40.0,1401.0,3.0517880755254003,5.0,1.6982283019610371,56.0,44.0,57.53736156647038,84.13299419414378
USA,160.83561673707365,7.0,1310.0,2.275947575604132,4.0,3.8285651233104376,636.0,87.0,43.72710102515162,59.0338548633387
India,119.1000399491953,32.0,3411.0,3.4454442731765655,1.0,3.4511458712023457,12.0,41.0,27.304526504939826,56.608390327260686
Vietnam,240.5727540990284,3.0,2907.0,2.1422828638787874,3.0,0.7938531361047195,989.0,,74.51804906687163,75.09616470567182
Mexico,462.09665827762973,52.0,3651.0,1.568801035911707,2.0,0.7832390245936054,740.0,29.0,96.62310902878018,100.0
Mexico,155.7129131165166,6.0,3015.0,2.9470778849850685,4.0,1.8698005348001052,322.0,20.0,49.09093860033965,56.70306556611783
USA,453.73346547658394,10.0,4991.0,4.381108484175883,5.0,4.866411908134819,852.0,11.0,9.841616125951331,25.66814832508638
China,36.290121282515656,39.0,1233.0,3.7391043637494557,5.0,1.168282532848953,224.0,71.0,36.79971434501171,80.65353291547089
USA,50.92661545879394,7.0,61.0,4.139473794333764,2.0,2.355575260275347,519.0,77.0,25.53273964655033,38.19205199454815
Mexico,352.294902316271,19.0,3150.0,1.7152296854021145,4.0,3.3228966749932938,1274.0,41.0,67.74447386307233,63.0056711185101
VietnAm,103.39040410960602,42.0,4358.0,4.846263434142898,3.0,3.1006998882693115,461.0,0.0,9.264219425438386,43.58562515442523
Mexico,165.14413476634644,38.0,879.0,1.3016639957739682,5.0,2.146814679372172,1217.0,41.0,64.54680203783143,93.97330622639524
India,76.82276068048373,27.0,1182.0,3.0415771969957466,2.0,1.4495923104031412,191.0,86.0,47.96422588596968,69.78704559578803
Germany,172.8016518749487,10.0,4350.0,2.488541218616671,1.0,4.689751799369628,1058.0,72.0,25.354145080436616,52.65050922452724
Mexico,147.42539700730703,49.0,863.0,3.3690313954770494,2.0,0.6921625329911063,1238.0,94.0,52.962592678629576,88.55536623923747
Mexico,370.805443104602,56.0,4135.0,4.763154707846173,2.0,1.0182324418945148,200.0,4.0,30.04346698653208,75.96655749153017
Germany,353.99146021263147,21.0,2386.0,1.4423399894286635,1.0,0.9840970927794912,237.0,83.0,88.33687700635812,92.85992312032754
India,477.91431644989905,35.0,3047.0,1.5283086717748984,3.0,2.639956170474511,266.0,65.0,72.01652561527268,90.80926727405239
China,364.96662573479,5.0,192.0,2.339328870532277,2.0,3.625918304679332,1140.0,6.0,50.18752053536945,58.30312785868185
Mexico,350.46069898047864,6.0,24.0,3.5649497126080956,2.0,2.691282535593821,198.0,95.0,37.30335130824066,54.80004008672671
USA,350.1599056406994,9.0,3366.0,1.5853738276188722,2.0,3.5482657487341305,910.0,65.0,55.61386548941575,73.78627802417468
Mexico,442.6540532676063,39.0,4871.0,1.5221656647454562,4.0,4.2454126577244935,317.0,42.0,62.10226924988346,78.4812188574707
USA,155.15599910901955,3.0,652.0,4.166784510959532,5.0,0.6375852226551794,58.0,60.0,43.03455493409195,54.83551327850077
India,157.04513350496407,8.0,1217.0,4.179324582981208,4.0,4.773327661561186,483.0,10.0,0.0,28.27046994598841
Mexico,373.19476675541904,37.0,2924.0,3.7221598360584407,2.0,4.079921247210995,56.0,38.0,22.40923911317062,44.281404232403105
India,122.06551720356244,48.0,923.0,2.6420209918224904,2.0,1.375809384937694,1434.0,61.0,57.74845452356372,93.26427382912365
India,456.88980203250526,18.0,1313.0,3.2947655373365645,1.0,3.1651348962149335,1403.0,12.0,24.99563309600019,58.73480627009566
China,272.04304529257416,45.0,1974.0,3.4600815430238834,1.0,2.662214982701744,553.0,45.0,36.46386583006344,69.88133027962982
Mexico,157.06121476548756,32.0,3910.0,3.716411405002972,4.0,2.013787116364589,523.0,48.0,37.920182776302504,56.79733309800153
USA,390.28896554809137,37.0,2653.0,1.9345171445878377,2.0,4.638331951283034,1353.0,33.0,51.1017084049916,74.2979953446426
USA,163.03710863889506,21.0,2376.0,3.0624936572038775,1.0,3.403432587714851,735.0,31.0,41.71122014710063,66.6062420688273
Mexico,482.00637536521714,38.0,1298.0,4.992845921054608,1.0,2.4620607149609746,1249.0,19.0,22.79631124921503,42.98130076386779
Germany,491.6647127652425,0.0,1558.0,1.7037165979347844,3.0,3.994455176960666,238.0,29.0,61.34322250234416,54.16077531316691
China,336.73015856343613,48.0,4620.0,1.3100553119548137,3.0,2.378852972722589,144.0,3.0,58.814786129704956,100.0
China,65.68060597761234,52.0,1500.0,1.2767110179145478,2.0,4.9020749745690475,1264.0,38.0,46.67989034340416,100.0
China,138.97233646731334,20.0,3998.0,3.6681608057295323,1.0,3.1730341760917873,836.0,72.0,33.57790466559163,45.0877081609792
USA,262.5543114858672,48.0,3399.0,4.258775771542496,4.0,0.9461673423418587,1146.0,17.0,36.73500972877539,63.902363576465135
India,427.20925054801097,6.0,4461.0,1.94926268404511,5.0,3.1053053551673764,1051.0,30.0,60.279949145212235,54.70877393942886
Germany,100.59438350159402,45.0,4570.0,1.13690292490327,4.0,3.461329479654214,1065.0,62.0,61.93031383850724,95.07200033794493
China,61.15769491682684,6.0,3447.0,3.858745497787986,2.0,1.192931975868014,527.0,55.0,35.19249298340413,60.27681049812293
USA,46.49396676262743,21.0,1933.0,3.989403655275786,5.0,3.8623413268888753,604.0,34.0,8.345308447561662,44.33714446873069
USA,258.414105556423,12.0,3477.0,2.0545859481070994,4.0,3.551752911693458,116.0,3.0,53.37527147305683,69.7800993227507
India,443.50347510140585,22.0,4541.0,1.0599195502290328,4.0,0.8043042178865607,1078.0,10.0,87.368746421634,87.85308961124515
Mexico,30.75602889550725,59.0,1459.0,4.198108901077333,5.0,2.2634839046719244,248.0,70.0,27.705332496017377,61.660980401272
Mexico,114.03755165683195,21.0,3919.0,2.444042993628408,3.0,4.759451474642454,1285.0,27.0,24.82826518558047,62.994959213065314
China,349.6959377613558,25.0,4889.0,3.0790117687198233,4.0,1.1014819389641108,234.0,90.0,62.295871820312215,84.08375877246394
China,414.67308322042055,17.0,3511.0,4.599915021673292,2.0,2.7515398854570603,168.0,67.0,20.044498495188076,49.7016645524216
Germany,405.6257693565931,52.0,4491.0,1.8224717162088586,4.0,4.001825282586816,1105.0,56.0,51.771073220142966,83.7012387328953
India,394.6833480869622,6.0,4047.0,1.5211507580100183,1.0,0.9762107767984662,1405.0,28.0,82.19317323186841,72.9907700734936
China,73.6019023985366,1.0,1840.0,3.328108598535171,4.0,4.170275383957714,546.0,30.0,15.881744953002727,40.51375143824693
India,204.64641526963007,52.0,4071.0,3.6642797036353385,4.0,2.98494805712039,377.0,87.0,31.995846476263395,60.43569110764148
USA,492.52488478755583,18.0,1675.0,2.5740717996547513,4.0,2.2468087513430426,468.0,76.0,63.12380300224512,65.87751677851824
China,494.5549100781632,13.0,4707.0,1.127558274501689,2.0,0.9865434926360628,464.0,28.0,91.83329507048354,98.43053656938322
USA,305.18942205755206,24.0,1627.0,1.3569354516799845,4.0,2.376806588858086,778.0,54.0,75.4042662371622,97.06214861632039
Vietnam,357.5409303133558,57.0,3707.0,2.0702980242191065,2.0,3.3120605857260683,1051.0,4.0,56.61257301881987,88.71463308725896
India,476.12906017980146,32.0,434.0,1.8813104721686078,2.0,3.887127966964465,200.0,51.0,62.892729784847255,61.32544606029155
Vietnam,230.4646520081931,47.0,1259.0,2.2597519533170667,4.0,2.6089415965348293,68.0,23.0,,91.05532272887416
China,77.0647603630587,38.0,3587.0,3.154875132761697,4.0,2.7372544053344403,849.0,66.0,30.0261816987303,70.34017727949343
USA,337.7849490028783,57.0,3942.0,1.2234402325112241,4.0,3.819696410745339,727.0,21.0,65.11165806397058,100.0
China,480.4501294012565,47.0,978.0,1.9057927095899085,4.0,2.260634376498003,309.0,61.0,73.0222109660222,93.9350921115269
Vietnam,351.63098599448426,19.0,4888.0,4.200286502089311,2.0,0.9966596131830229,428.0,51.0,50.39445692969029,62.69560496292228
China,403.62735224163146,43.0,2711.0,1.6734970061265546,2.0,4.4768524113748605,645.0,22.0,45.2761194176853,91.8479594981944
Germany,217.1469139456014,4.0,1207.0,2.1970360970438603,4.0,4.594831038810072,1074.0,90.0,42.6147705060532,48.99728449625799
Mexico,57.266945530977026,48.0,4370.0,2.828201165399219,2.0,2.2352043218557385,,14.0,51.01199528563233,87.09761538858203
Vietnam,92.75222241034932,20.0,1618.0,1.649204674635731,1.0,4.938761944154932,1159.0,76.0,48.12952671150267,63.501476766045606
China,491.5008664233838,58.0,607.0,4.035280200885831,3.0,2.2780060877909554,613.0,7.0,30.382959301891027,77.4138019715934
USA,251.6603153272009,55.0,3276.0,1.1121056419950004,5.0,3.8512078179243754,616.0,65.0,68.82015872257715,98.94019939901183
China,15.89008918685244,12.0,2093.0,2.713964900138355,3.0,2.7686930325359684,1179.0,35.0,43.236902257533366,64.47538977878997
USA,478.12996755827515,13.0,1681.0,3.187022531674736,3.0,4.8675697188381,1130.0,96.0,26.764188407938747,31.382549353302437
Mexico,253.91215686581597,53.0,1212.0,1.4972798984133933,5.0,4.646073426042755,1175.0,29.0,51.8839230608724,82.0624064096992
China,419.77151516300046,15.0,4678.0,3.750895922441977,4.0,3.865917548178831,605.0,51.0,24.872941550891806,36.8268245273298
Mexico,278.7444895980778,44.0,3116.0,1.3891361754178289,3.0,4.816422102979957,695.0,62.0,49.90988765961062,71.73148211789709
Vietnam,59.83411900063293,49.0,429.0,3.2248205489793356,4.0,1.0975396015288688,436.0,64.0,46.78896690953141,81.73911912445904
USA,311.62909524465385,49.0,3088.0,4.5881747458157705,4.0,4.190578044398688,1214.0,18.0,9.420530013063562,57.12776351885027
Germany,498.7261353966085,58.0,2376.0,1.6600288585163487,1.0,1.9955323142896044,1360.0,60.0,77.62151197884356,96.9392770329162
Vietnam,27.021513496512107,40.0,3873.0,3.2838521796190685,2.0,4.0780843114144965,1176.0,42.0,22.17490627609933,64.60746164511336
USA,422.47915678237155,27.0,650.0,4.2974529968121375,5.0,4.093809086055278,461.0,58.0,10.26988746434143,42.773178109568725
Mexico,125.38558986887483,0.0,2729.0,1.8610774875971074,5.0,3.6343879654519298,979.0,72.0,45.819396594466326,54.68545061484319
India,202.99444912897096,59.0,4701.0,1.0754570347299346,5.0,2.332188215633927,1199.0,29.0,78.64261347315492,100.0
China,192.62766076871873,1.0,58.0,1.0855548891599365,2.0,0.9361483067670647,594.0,80.0,78.36194771219998,85.56088904614708
Mexico,450.41062519186863,7.0,3070.0,1.9799586820015294,5.0,3.8992213914246423,588.0,22.0,49.11133363460616,52.24452483288211
USA,257.1982325276007,12.0,2699.0,3.8641813054692298,3.0,1.7966567175297399,327.0,51.0,36.419782187687204,59.751757993607846
USA,229.11540054886947,37.0,523.0,2.3567082099300474,5.0,1.3717869301443477,845.0,98.0,64.58091635394499,92.55422733513461
USA,410.8323033300204,18.0,539.0,2.917396497089054,1.0,0.6673267535481607,458.0,88.0,58.70680769573381,68.39716739225688
USA,33.9644958094244,50.0,2780.0,1.231146548515936,4.0,4.29142567034593,1182.0,6.0,58.11987763724808,96.87986753457784
China,52.36359439665965,58.0,3757.0,4.525925451734585,4.0,2.5525585767540067,1343.0,37.0,26.918466442480685,62.55042209737625
Vietnam,20.627539869381756,56.0,2924.0,2.6397558039340994,1.0,2.7400338088756535,1217.0,17.0,47.31132260498554,89.30513009279139
Germany,347.11162296369986,1.0,3879.0,4.1523271875321885,2.0,3.1307172578446787,47.0,96.0,29.730136078787606,29.531575568502966
India,267.5519071687988,30.0,866.0,1.0661046493064719,2.0,3.668329377498211,0.0,36.0,63.258269259213634,81.4776847993335
China,439.2508416754585,9.0,2844.0,3.799146287673825,5.0,2.6036735810836213,220.0,73.0,29.75203629245231,43.75025051854423
USA,254.28112245657678,4.0,2423.0,3.005675759392723,5.0,4.276522260406903,1217.0,54.0,34.24481690352985,49.92281648852629
China,118.69159065337713,22.0,4037.0,2.0401189081080378,3.0,3.5440846872795038,37.0,91.0,50.76723091454108,69.46082384330767
Mexico,404.52221282116386,53.0,2861.0,3.8632749793702357,4.0,3.971261965263613,578.0,99.0,22.432838922541535,57.369418391675374
Germany,154.2186885739852,29.0,3291.0,2.9617992636818613,5.0,1.3633034087718765,1007.0,88.0,53.64680148294227,75.75049163423883
USA,468.4879932545824,31.0,2844.0,3.4049885079102165,1.0,4.3712471103010095,1160.0,4.0,28.656677835039122,40.950574861358405
India,132.7077050475978,0.0,3123.0,3.9399082482865113,2.0,4.234438294505868,768.0,71.0,14.910236684689417,25.448327288285512
USA,92.18311990644054,44.0,3623.0,1.3577719192832718,5.0,3.9204950137085377,864.0,99.0,57.595280312024364,100.0
Germany,251.72875584023706,43.0,2565.0,3.757668794528826,2.0,0.7158744386306684,1309.0,54.0,39.5092802187154,72.54001940751515
India,34.75240780541923,41.0,3236.0,2.709517008836204,4.0,4.369462389139542,743.0,45.0,28.41492110948062,66.63512736943699
Germany,27.841746956482645,2.0,4480.0,4.721617976513188,3.0,2.4077438182463933,112.0,89.0,15.458763255027785,34.552217823807126
India,253.0471271751744,46.0,3247.0,4.514266580619296,2.0,4.675769459669747,1035.0,99.0,1.8070375710084838,51.73844619601563
Vietnam,115.4023715894459,29.0,4862.0,4.010519215933357,2.0,1.2536899130512873,1404.0,65.0,43.423580029276735,69.28813350986442
Vietnam,14.582792813638838,36.0,1931.0,3.9324958486945447,5.0,0.8694664480000747,872.0,32.0,36.52576834034827,76.04336085285998
China,155.06788660144562,27.0,4803.0,4.539302170851361,5.0,1.3728582761746995,484.0,39.0,23.718032648826956,52.49773555933571
China,243.91000338483002,50.0,1265.0,4.18319781219458,4.0,0.5818702814097353,1374.0,82.0,43.06033900825084,85.57260334618145
India,203.20146371560736,50.0,3819.0,4.849698597185876,3.0,3.3219457550866203,544.0,30.0,6.402452120376679,58.256255601654686
USA,76.38003841860731,20.0,106.0,4.452986274542013,5.0,0.6914524570936768,622.0,54.0,35.875197749442464,52.37944804717041
Mexico,294.040665637669,12.0,724.0,2.3179344821393904,3.0,4.409469450404334,943.0,16.0,35.15669240210721,55.93016720399411
Mexico,358.06316566234216,39.0,2035.0,3.79165021821826,3.0,3.32624287076494,925.0,4.0,27.096744455821074,49.9653230747046
USA,341.01418946001473,25.0,4692.0,4.463653458306961,5.0,0.9967772410471474,1413.0,82.0,42.50825215944428,56.798469364353195
USA,202.9433414288035,39.0,445.0,4.240662739121796,2.0,0.862199302616995,36.0,68.0,40.258066863279566,64.86771785540361
Vietnam,77.42211407384586,29.0,1336.0,3.4906852958550165,1.0,1.8259024770847216,49.0,23.0,46.765958783670506,64.1986134745076
Mexico,254.74851901045412,23.0,4929.0,3.01449440873794,4.0,1.9559259914754639,812.0,89.0,56.0056917714807,72.33002887721912
India,446.3115599191705,37.0,4170.0,1.3336619489765216,3.0,1.118471941539228,1111.0,25.0,82.93224599121947,100.0
Germany,239.6741959812041,40.0,1700.0,2.2818139171721503,2.0,1.268167079826937,1095.0,36.0,63.31657977012244,86.915525274216
China,105.88371437337793,45.0,2478.0,3.4207920690869713,3.0,3.525345596476263,254.0,79.0,28.604153395453263,63.914522696278915
Germany,55.59611851592789,4.0,339.0,3.3119167579641906,5.0,2.67840573926429,911.0,85.0,40.10690823313168,35.92123892227805
Vietnam,472.52405266845096,15.0,4322.0,3.998348527829554,4.0,3.1410976509916244,1199.0,97.0,24.596193859365016,39.869629586931694
Mexico,374.0746103496883,45.0,3354.0,4.504418573037643,4.0,3.738893248805577,1430.0,85.0,18.556962331291697,45.771536540954045
USA,163.35381662323636,41.0,4784.0,3.247259154152285,2.0,4.134795891505826,326.0,39.0,26.23120438016201,55.10759384187954
Mexico,154.72267904053547,54.0,3515.0,3.571033244001543,3.0,1.5496674197428386,86.0,27.0,37.48988979972414,73.87060821182952
India,448.65705849407277,48.0,2630.0,2.7033771075077877,2.0,3.923231442931757,348.0,17.0,43.95395871931038,75.89681428230607
Vietnam,97.00843505672904,15.0,256.0,1.2346669401073114,5.0,0.9478145228562416,924.0,33.0,80.0650842568248,91.01713463646593
USA,272.1682719317068,51.0,355.0,2.308240522916974,1.0,0.7423632435551919,1355.0,68.0,72.68668110622909,91.98260562635727
Germany,359.6170948378577,48.0,4992.0,3.158063616314178,5.0,2.7884671915738446,1084.0,28.0,44.570615940127055,77.29028403885582
India,204.2312724631879,47.0,1525.0,2.9719272815541413,3.0,3.76072048952316,371.0,18.0,27.68120307150485,62.47930887138084
Germany,29.552147846113392,9.0,3954.0,3.2527831353922454,1.0,4.845065413581433,992.0,53.0,10.095805364422539,30.484245603331793
China,121.60181872256557,17.0,1386.0,3.5016267429747443,1.0,2.4174452378840225,56.0,40.0,20.038831563184058,45.140583917592664
Vietnam,451.88598734676316,37.0,968.0,1.2761420139462953,1.0,2.3734573401275054,894.0,1.0,85.5782894508633,91.17006505425559
India,266.32829375138164,16.0,4620.0,1.0493179095989977,5.0,3.1968595212359463,1415.0,91.0,71.93720894303544,88.97137913991449
India,409.5662107791052,40.0,806.0,1.9117172940431115,3.0,4.709453380489609,1057.0,34.0,48.84372476102665,69.8194478259959
Germany,,53.0,1555.0,3.1523818716497978,1.0,3.5874098464310893,230.0,45.0,27.742082267363912,76.37249218399833
USA,472.36502689902863,39.0,984.0,2.360847924703122,2.0,4.124946560037191,732.0,17.0,44.17347085928026,66.61866959749328
China,455.4756970228541,30.0,4504.0,3.3264503296384706,1.0,2.833462464556028,667.0,72.0,34.996998105432226,62.01770761085978
Germany,246.61514058509695,25.0,1463.0,3.5520552635753284,5.0,3.5703167057685232,1059.0,73.0,28.302434393266648,56.58241352206711
India,165.9542724638112,25.0,3541.0,1.6991240636179454,2.0,1.0367202854355466,1204.0,23.0,73.78053773426123,94.27473495541065
Vietnam,304.817705799349,39.0,1408.0,3.348333770796003,3.0,2.56284586864386,642.0,82.0,37.71077455004566,60.794952369071574
India,340.694964018042,11.0,1607.0,4.983467834651808,3.0,4.4296367931616025,1355.0,24.0,3.890300095655817,28.108539199562173
Mexico,,17.0,4579.0,4.849777843288008,5.0,1.2327077991179682,1021.0,54.0,27.936123064451028,46.332896413148845
Vietnam,412.9187783365963,33.0,533.0,2.413004582905244,1.0,4.058056847185371,1304.0,63.0,43.869866793473165,75.25485857045038
Vietnam,99.83097567459257,34.0,3047.0,1.8145172774389131,3.0,4.6495979003326395,686.0,84.0,42.73740012785651,76.15609599640894
India,173.86179700577586,58.0,2516.0,4.624875525490898,4.0,4.630494734574251,806.0,24.0,1.3903435782167666,60.055858286438706
USA,346.324415109562,55.0,1620.0,4.006972648891747,1.0,4.852009573005641,1003.0,76.0,11.594418284277332,69.03341541094517
Vietnam,130.87509403990305,10.0,1566.0,1.9470590084684827,2.0,1.2951070808733272,1300.0,97.0,68.64983655756764,82.918818119017
Mexico,225.5239248949806,55.0,1768.0,2.3261409808635234,5.0,4.685782767693047,1335.0,35.0,37.12773003268747,84.0355946810599
Germany,482.22943784786344,52.0,922.0,2.7237099121481396,5.0,3.673909592078969,491.0,1.0,33.85864423431377,74.91231630229083
USA,316.6792266164213,29.0,4865.0,2.5632216439358384,2.0,4.99612809136553,1187.0,10.0,30.751616249050304,60.8340183520283
USA,475.0380449741516,44.0,3577.0,3.4596046946888253,1.0,4.709121460500242,283.0,86.0,20.039113405239526,62.69584095888201
USA,363.9962875918022,49.0,1001.0,3.8940900074773634,2.0,3.5387724317152234,266.0,58.0,22.64057651009068,67.41648561706411
Vietnam,365.08671713691473,10.0,3565.0,4.598290615415694,2.0,4.601258929911917,770.0,57.0,7.425297540936854,30.102026514619737
USA,300.0100151082008,45.0,2439.0,1.70489014031731,4.0,1.6987755811144707,1160.0,7.0,73.5195221862884,100.0
India,79.68221145921613,51.0,4716.0,2.4626088462737816,2.0,4.084905511392809,453.0,33.0,28.35316086848691,87.72469244180034
USA,264.660002534281,3.0,546.0,3.9991059362634824,5.0,2.865027764931716,92.0,13.0,22.557590798578918,39.1781010782659
Mexico,133.8064382467008,54.0,2950.0,3.7844935899991974,3.0,4.1033831829149,148.0,72.0,24.99832963936246,61.87204468261646
China,499.3495516321273,35.0,3818.0,4.594199914810547,1.0,4.546184414754214,1321.0,30.0,10.923368730321316,38.925894806650426
Mexico,140.81135064959807,9.0,301.0,3.837335037508146,3.0,3.707332278449019,108.0,86.0,22.482809808047826,37.58028656117642
Vietnam,123.03606329610976,53.0,4882.0,1.4614223402302708,2.0,2.9900809457840123,138.0,84.0,60.30217993403523,98.93219524634448
USA,315.7027460107818,58.0,4174.0,3.879262827308401,2.0,0.6498321473728954,468.0,69.0,52.7976623092814,87.69139429205335
USA,260.36491847761874,33.0,608.0,1.1191644131031766,4.0,2.891716357134823,191.0,84.0,72.42865474566624,97.37682582660655
India,20.46292749471194,30.0,482.0,3.2473306122340175,5.0,1.346296110236951,145.0,38.0,55.14471293317112,59.26856188157224
Germany,73.47125770631023,31.0,1767.0,3.6793630161944035,1.0,4.408334070486684,385.0,14.0,15.034295896138174,51.26631147789949
USA,407.4110414954812,49.0,3084.0,4.3006708723103735,2.0,3.4116776433554947,1301.0,39.0,27.34565710671567,63.07824891450989
Mexico,247.00905802230469,27.0,414.0,3.402456142720326,5.0,1.6105107874632052,1285.0,14.0,41.326043865380235,69.22049818908661
Vietnam,81.54745526327704,42.0,1734.0,3.5405975852956972,3.0,2.2735744885776743,1285.0,43.0,36.760189695012706,74.03495261235008
,237.96885578950946,36.0,2686.0,1.6083914045223313,1.0,1.942792708585463,194.0,25.0,69.47967418748674,91.65817392383687
USA,134.04305071037783,31.0,933.0,1.2495372734709131,1.0,4.656180613290232,1439.0,97.0,51.754657601324766,82.27807107368353
China,119.55981594504843,31.0,4408.0,1.4077061036424365,4.0,4.733192619344435,28.0,49.0,39.678564079263566,65.1357885827695
USA,479.2853854581012,16.0,2659.0,1.919642028409466,5.0,4.276517453491381,1100.0,44.0,47.630217412277986,62.94311489728622
Vietnam,187.3920181602931,33.0,4598.0,2.787899910391657,1.0,1.9950769443441676,1258.0,53.0,56.48321413135739,76.64050214056822
